student_id,time_spent_minutes,completion_rate,quiz_scores,videos_watched,num_logins,forum_reads,converted
48255,2.7,0.384,83.3,4,3,0.0,0
48256,20.8,0.122,44.6,1,6,0.0,0
48257,29.9,0.452,92.4,4,10,0.0,1
48258,7.6,0.15,74.9,1,9,0.0,0
48259,9.9,0.244,46.9,2,2,0.0,0
48260,8.1,0.08900000000000001,59.1,0,7,0.0,0
48261,30.5,0.249,48.5,2,8,0.0,1
48262,8.9,0.128,57.7,1,3,0.0,0
48263,11.8,0.401,75.1,4,10,0.0,1
48264,7.6,0.27699999999999997,77.2,3,11,0.0,0
48265,4.8,0.047,47.9,0,7,0.0,0
48266,21.9,0.154,42.1,1,9,0.0,0
48267,4.4,0.145,58.6,1,5,0.0,0
48268,14.6,0.078,27.9,0,4,0.0,0
48269,9.7,0.156,44.7,1,10,0.0,0
48270,7.8,0.24600000000000002,84.4,2,8,0.0,0
48271,2.9,0.035,33.5,0,6,0.0,0
48272,21.1,0.265,60.1,2,10,0.0,1
48273,15.1,0.389,46.9,3,5,0.0,0
48274,3.6,0.077,69.1,0,5,0.0,0
48275,6.0,0.149,70.2,1,10,0.0,0
48276,17.8,0.23800000000000002,71.1,2,9,0.0,1
48277,17.2,0.25,55.1,2,4,0.0,0
48278,19.9,0.23,72.2,2,13,0.0,1
48279,18.5,0.516,94.1,4,7,0.0,1
48280,10.8,0.185,49.0,1,8,0.0,0
48281,11.5,0.345,64.0,3,7,0.0,0
48282,3.5,0.207,50.9,2,1,0.0,0
48283,10.9,0.27399999999999997,66.2,2,9,0.0,0
48284,11.2,0.24600000000000002,47.9,2,8,0.0,0
48285,7.8,0.025,36.5,0,6,0.0,0
48286,2.2,0.018000000000000002,29.0,0,5,0.0,0
48287,5.6,0.037000000000000005,50.5,0,4,0.0,0
48288,19.9,0.297,43.7,2,8,0.0,0
48289,14.9,0.272,85.2,2,8,0.0,1
48290,11.5,0.105,50.7,0,6,0.0,0
48291,27.4,0.295,46.7,3,8,0.0,1
48292,10.3,0.23399999999999999,63.1,2,5,0.0,0
48293,4.5,0.044000000000000004,59.7,0,5,0.0,0
48294,32.8,0.48,97.5,4,13,0.0,1
48295,16.1,0.289,51.9,2,7,0.0,0
48296,18.6,0.281,60.7,3,15,0.0,1
48297,16.2,0.35200000000000004,65.9,3,9,0.0,1
48298,50.0,0.314,52.4,3,14,0.0,1
48299,1.6,0.04,35.1,0,6,0.0,0
48300,50.0,0.573,89.6,4,16,0.0,1
48301,46.5,0.505,89.6,4,15,0.0,1
48302,8.6,0.05,53.8,0,9,0.0,0
48303,7.6,0.201,36.0,1,8,0.0,0
48304,15.7,0.252,69.5,2,10,0.0,0
48305,36.6,0.462,79.1,4,8,0.0,1
48306,2.0,0.046,40.1,0,5,0.0,0
48307,23.3,0.439,100.0,5,8,0.0,1
48308,2.9,0.293,66.8,3,6,0.0,0
48309,45.3,0.3,50.6,3,12,0.0,1
48310,23.5,0.32799999999999996,63.7,3,10,0.0,1
48311,16.8,0.23800000000000002,60.7,1,12,0.0,0
48312,50.0,0.5920000000000001,55.8,6,14,0.0,1
48313,4.7,0.156,39.4,1,1,0.0,0
48314,5.8,0.125,28.7,1,9,0.0,0
48315,19.2,0.41700000000000004,88.1,4,14,0.0,1
48316,9.4,0.105,36.9,0,5,0.0,0
48317,22.3,0.12,53.2,1,12,0.0,0
48318,11.0,0.214,47.5,2,5,0.0,0
48319,13.9,0.09300000000000001,53.3,1,12,0.0,0
48320,50.0,0.358,44.1,3,10,0.0,1
48321,8.9,0.146,69.1,1,3,0.0,0
48322,38.1,0.37799999999999995,56.2,4,13,0.0,1
48323,4.3,0.23199999999999998,62.1,2,7,0.0,0
48324,6.6,0.242,61.2,2,6,0.0,0
48325,42.3,0.212,82.5,2,12,0.0,1
48326,19.1,0.319,86.4,3,8,0.0,1
48327,15.1,0.025,40.8,0,10,0.0,0
48328,5.5,0.11,51.8,1,3,0.0,0
48329,16.2,0.5529999999999999,87.7,5,9,0.0,1
48330,9.4,0.12,57.8,1,8,0.0,0
48331,6.6,0.28600000000000003,72.5,3,9,0.0,0
48332,8.0,0.159,66.0,1,7,0.0,0
48333,7.5,0.03,47.7,0,6,0.0,0
48334,7.8,0.201,54.3,1,8,0.0,0
48335,6.4,0.08199999999999999,64.1,0,3,0.0,0
48336,1.5,0.07400000000000001,54.4,0,4,0.0,0
48337,50.0,0.445,73.6,5,15,0.0,1
48338,19.8,0.19399999999999998,47.6,1,9,0.0,0
48339,3.8,0.13699999999999998,62.1,1,9,0.0,0
48340,0.9,0.027999999999999997,43.8,0,8,0.0,0
48341,13.8,0.184,45.6,1,13,0.0,0
48342,13.4,0.12,11.5,0,13,0.0,0
48343,3.0,0.295,32.9,3,5,0.0,0
48344,7.6,0.23800000000000002,71.7,2,12,0.0,0
48345,7.1,0.113,47.6,1,7,0.0,0
48346,6.8,0.134,45.1,1,10,0.0,0
48347,9.1,0.368,54.7,4,5,0.0,0
48348,23.2,0.15,49.4,1,10,0.0,0
48349,19.0,0.133,51.0,1,5,0.0,0
48350,14.6,0.22699999999999998,40.7,2,9,0.0,0
48351,8.9,0.33,37.1,3,10,0.0,0
48352,14.2,0.141,72.8,1,8,0.0,0
48353,8.2,0.231,62.7,2,9,0.0,0
48354,12.0,0.23199999999999998,68.5,1,12,0.0,0
48355,4.5,0.132,34.0,1,5,0.0,0
48356,17.5,0.387,75.4,4,8,0.0,1
48357,3.9,0.068,57.6,0,7,0.0,0
48358,7.7,0.187,54.4,1,6,0.0,0
48359,9.0,0.163,57.4,1,5,0.0,0
48360,4.8,0.126,79.1,1,7,0.0,0
48361,5.4,0.11800000000000001,74.7,1,7,0.0,0
48362,23.0,0.132,57.8,1,7,0.0,0
48363,12.8,0.184,63.4,2,9,0.0,0
48364,14.4,0.49200000000000005,68.0,4,9,0.0,1
48365,48.2,0.457,73.8,5,12,0.0,1
48366,50.0,0.295,89.2,2,19,0.0,1
48367,4.1,0.14300000000000002,53.7,1,6,0.0,0
48368,9.6,0.026000000000000002,46.5,0,7,0.0,0
48369,11.2,0.115,74.0,1,6,0.0,0
48370,12.8,0.28,82.7,2,8,0.0,1
48371,14.0,0.402,92.9,3,4,0.0,1
48372,15.3,0.201,54.2,2,9,0.0,0
48373,26.8,0.187,48.6,1,12,0.0,1
48374,7.8,0.055,49.2,0,1,0.0,0
48375,9.8,0.289,87.9,2,7,0.0,1
48376,12.2,0.1,43.2,0,12,0.0,0
48377,5.1,0.047,90.1,0,6,0.0,0
48378,12.1,0.303,42.1,2,10,0.0,0
48379,12.0,0.18100000000000002,41.7,2,13,0.0,0
48380,8.4,0.036000000000000004,48.3,0,7,0.0,0
48381,50.0,0.423,97.5,4,7,0.0,1
48382,6.4,0.11,65.6,1,9,0.0,0
48383,2.2,0.002,4.4,0,2,0.0,0
48384,21.0,0.528,79.4,5,10,0.0,1
48385,15.5,0.20199999999999999,66.0,2,10,0.0,0
48386,8.9,0.073,43.2,0,2,0.0,0
48387,20.4,0.381,36.7,3,10,0.0,0
48388,26.0,0.259,52.0,2,7,0.0,1
48389,2.9,0.045,78.6,0,4,0.0,0
48390,8.7,0.154,43.2,1,6,0.0,0
48391,4.9,0.062,60.1,0,2,0.0,0
48392,30.9,0.185,79.1,1,12,0.0,1
48393,30.7,0.47200000000000003,80.7,5,9,0.0,1
48394,15.1,0.09,59.0,0,6,0.0,0
48395,7.1,0.035,48.7,0,2,0.0,0
48396,12.5,0.523,65.7,5,5,0.0,1
48397,6.4,0.345,68.6,3,5,0.0,0
48398,22.0,0.165,39.2,1,7,0.0,0
48399,32.6,0.278,42.3,2,14,0.0,1
48400,15.6,0.191,21.6,2,8,0.0,0
48401,7.6,0.06,49.4,0,6,0.0,0
48402,2.1,0.053,34.6,0,2,0.0,0
48403,6.2,0.264,60.7,2,8,0.0,0
48404,4.9,0.055,37.7,0,2,0.0,0
48405,25.3,0.598,74.6,6,7,0.0,1
48406,5.8,0.174,60.2,1,3,0.0,0
48407,8.5,0.11199999999999999,63.4,1,5,0.0,0
48408,27.4,0.16899999999999998,70.9,1,12,0.0,1
48409,7.7,0.10800000000000001,46.3,1,9,0.0,0
48410,21.7,0.376,86.7,3,15,0.0,1
48411,5.1,0.261,28.1,2,5,0.0,0
48412,16.1,0.244,48.7,2,7,0.0,0
48413,6.8,0.105,62.0,1,4,0.0,0
48414,18.5,0.38299999999999995,68.7,4,9,0.0,1
48415,13.8,0.048,64.2,0,1,0.0,0
48416,4.2,0.046,40.3,0,2,0.0,0
48417,4.0,0.264,42.7,2,5,0.0,0
48418,50.0,0.6609999999999999,79.0,7,11,0.0,1
48419,49.0,0.166,67.4,1,8,0.0,1
48420,43.4,0.552,75.8,5,12,0.0,1
48421,4.7,0.09300000000000001,32.4,0,2,0.0,0
48422,21.5,0.41200000000000003,74.7,3,7,0.0,1
48423,14.2,0.371,69.7,4,6,0.0,1
48424,7.3,0.111,51.8,0,9,0.0,0
48425,19.1,0.198,63.9,1,8,0.0,0
48426,2.9,0.039,42.4,0,1,0.0,0
48427,6.9,0.261,73.2,3,13,0.0,0
48428,8.5,0.057999999999999996,43.2,0,1,0.0,0
48429,10.0,0.165,50.1,1,11,0.0,0
48430,6.6,0.134,34.9,1,12,0.0,0
48431,14.8,0.131,100.0,1,7,0.0,1
48432,50.0,0.306,64.5,2,12,0.0,1
48433,14.3,0.214,57.4,1,7,0.0,0
48434,6.1,0.034,49.9,0,4,0.0,0
48435,8.7,0.248,37.9,2,10,0.0,0
48436,48.3,0.496,90.8,5,10,0.0,1
48437,7.2,0.027000000000000003,25.4,0,8,0.0,0
48438,11.2,0.139,57.5,1,12,0.0,0
48439,7.6,0.19,57.2,1,8,0.0,0
48440,3.4,0.175,60.2,1,3,0.0,0
48441,9.7,0.308,92.1,3,13,0.0,1
48442,4.8,0.049,38.6,0,7,0.0,0
48443,30.7,0.106,46.9,0,7,0.0,0
48444,20.1,0.146,62.8,1,4,0.0,0
48445,6.6,0.141,53.8,1,7,0.0,0
48446,17.0,0.561,81.2,6,7,0.0,1
48447,50.0,0.657,100.0,5,15,0.0,1
48448,11.5,0.265,65.2,2,10,0.0,0
48449,5.9,0.018000000000000002,26.0,0,7,0.0,0
48450,3.8,0.02,41.9,0,3,0.0,0
48451,10.0,0.078,81.3,0,16,0.0,0
48452,50.0,0.635,75.7,5,13,0.0,1
48453,32.2,0.239,80.0,2,9,0.0,1
48454,3.3,0.012,21.9,0,3,0.0,0
48455,3.2,0.11800000000000001,50.0,1,4,0.0,0
48456,40.9,0.498,69.4,4,16,0.0,1
48457,8.5,0.092,45.8,0,4,0.0,0
48458,10.5,0.22,82.8,2,12,0.0,0
48459,10.9,0.23,60.5,2,9,0.0,0
48460,5.1,0.13699999999999998,65.9,1,9,0.0,0
48461,50.0,0.545,71.2,4,10,0.0,1
48462,11.4,0.376,66.1,3,7,0.0,0
48463,7.9,0.051,30.5,0,6,0.0,0
48464,5.5,0.223,25.1,2,6,0.0,0
48465,6.5,0.083,42.9,0,4,0.0,0
48466,3.3,0.069,28.7,0,5,0.0,0
48467,5.8,0.255,65.3,2,8,0.0,0
48468,7.2,0.035,52.2,0,7,0.0,0
48469,20.7,0.359,99.8,3,8,0.0,1
48470,50.0,0.659,58.4,6,13,0.0,1
48471,5.2,0.139,30.7,1,9,0.0,0
48472,16.7,0.308,71.2,2,8,0.0,1
48473,2.1,0.26,69.8,2,8,0.0,0
48474,35.5,0.14800000000000002,30.5,1,6,0.0,0
48475,30.5,0.498,71.2,5,16,0.0,1
48476,15.9,0.36700000000000005,83.0,2,13,0.0,1
48477,19.1,0.183,52.1,2,13,0.0,0
48478,50.0,0.62,74.0,5,13,0.0,1
48479,5.0,0.11599999999999999,44.1,1,7,0.0,0
48480,50.0,0.518,63.4,6,8,0.0,1
48481,20.2,0.428,56.4,4,11,0.0,1
48482,11.5,0.105,24.0,1,12,0.0,0
48483,8.4,0.212,61.4,2,9,0.0,0
48484,4.5,0.063,67.1,0,3,0.0,0
48485,8.5,0.11699999999999999,47.9,1,1,0.0,0
48486,11.2,0.249,47.2,2,13,0.0,0
48487,9.3,0.23199999999999998,70.3,1,9,0.0,0
48488,50.0,0.361,94.2,3,13,0.0,1
48489,50.0,0.5429999999999999,79.7,4,12,0.0,1
48490,6.0,0.20800000000000002,62.7,2,7,0.0,0
48491,5.7,0.179,33.8,1,7,0.0,0
48492,2.7,0.066,52.2,0,1,0.0,0
48493,16.3,0.076,54.1,0,6,0.0,0
48494,50.0,0.513,66.1,4,11,0.0,1
48495,12.9,0.331,98.3,2,7,0.0,1
48496,50.0,0.256,73.5,3,10,0.0,1
48497,10.8,0.381,50.9,3,8,0.0,0
48498,3.3,0.086,68.8,0,2,0.0,0
48499,7.9,0.1,50.1,0,5,0.0,0
48500,12.2,0.41,87.3,3,12,0.0,1
48501,11.6,0.162,38.3,1,6,0.0,0
48502,6.7,0.19899999999999998,63.1,1,8,0.0,0
48503,6.4,0.057,71.4,0,6,0.0,0
48504,21.2,0.26899999999999996,46.5,3,15,0.0,1
48505,21.3,0.309,82.2,2,7,0.0,1
48506,4.9,0.049,77.0,0,5,0.0,0
48507,3.9,0.314,72.7,3,5,0.0,0
48508,9.1,0.106,64.8,0,5,0.0,0
48509,7.6,0.10300000000000001,72.9,0,9,0.0,0
48510,3.4,0.095,49.1,0,4,0.0,0
48511,23.8,0.455,57.4,4,11,0.0,1
48512,4.0,0.075,66.1,0,13,0.0,0
48513,20.2,0.256,71.9,2,10,0.0,1
48514,50.0,0.584,62.1,4,12,0.0,1
48515,15.2,0.22,100.0,1,8,0.0,1
48516,9.4,0.155,41.3,1,4,0.0,0
48517,6.5,0.436,94.2,3,7,0.0,1
48518,27.1,0.12300000000000001,47.6,1,8,0.0,0
48519,12.8,0.192,48.4,1,2,0.0,0
48520,12.1,0.27,54.5,3,6,0.0,0
48521,17.9,0.332,65.7,3,5,0.0,1
48522,8.5,0.11599999999999999,69.7,1,7,0.0,0
48523,28.6,0.10400000000000001,46.2,0,4,0.0,0
48524,29.3,0.217,64.0,1,9,0.0,1
48525,13.6,0.163,37.4,1,9,0.0,0
48526,14.6,0.052000000000000005,55.8,0,6,0.0,0
48527,26.7,0.192,68.6,1,9,0.0,1
48528,27.6,0.371,72.3,4,16,0.0,1
48529,9.6,0.06,50.7,0,1,0.0,0
48530,3.2,0.053,42.9,0,4,0.0,0
48531,10.4,0.195,82.9,1,8,0.0,0
48532,5.3,0.07200000000000001,71.5,0,4,0.0,0
48533,9.4,0.092,52.2,0,10,0.0,0
48534,34.2,0.295,76.8,2,10,0.0,1
48535,29.5,0.17800000000000002,39.4,1,11,0.0,0
48536,9.5,0.11599999999999999,28.2,1,6,0.0,0
48537,11.6,0.133,77.7,1,7,0.0,0
48538,3.4,0.061,55.7,0,4,0.0,0
48539,12.2,0.207,40.0,2,9,0.0,0
48540,9.8,0.17800000000000002,71.4,1,5,0.0,0
48541,9.5,0.235,95.4,2,11,0.0,1
48542,18.0,0.048,56.9,0,8,0.0,0
48543,8.8,0.354,69.2,3,6,0.0,0
48544,4.1,0.040999999999999995,44.6,0,5,0.0,0
48545,5.9,0.077,30.2,0,7,0.0,0
48546,34.3,0.40399999999999997,59.6,3,10,0.0,1
48547,2.4,0.08900000000000001,64.8,0,4,0.0,0
48548,20.6,0.317,42.3,2,9,0.0,0
48549,16.1,0.132,26.9,1,9,0.0,0
48550,19.0,0.233,65.1,2,9,0.0,0
48551,30.3,0.213,61.9,1,11,0.0,1
48552,4.6,0.19,51.7,2,5,0.0,0
48553,0.8,0.008,5.8,0,1,0.0,0
48554,12.4,0.040999999999999995,28.7,0,8,0.0,0
48555,12.1,0.051,58.9,0,9,0.0,0
48556,50.0,0.68,81.7,6,14,0.0,1
48557,6.1,0.336,50.6,3,9,0.0,0
48558,31.4,0.131,60.4,1,8,0.0,1
48559,16.9,0.187,67.7,2,6,0.0,0
48560,50.0,0.228,62.8,2,11,0.0,1
48561,8.6,0.225,50.6,2,5,0.0,0
48562,4.2,0.08199999999999999,65.8,0,9,0.0,0
48563,2.7,0.225,87.3,1,7,0.0,0
48564,7.1,0.295,19.6,3,3,0.0,0
48565,47.1,0.281,51.9,2,13,0.0,1
48566,6.3,0.16699999999999998,45.6,1,12,0.0,0
48567,1.4,0.018000000000000002,52.8,0,2,0.0,0
48568,2.9,0.063,31.2,0,5,0.0,0
48569,7.3,0.033,73.9,0,1,0.0,0
48570,10.0,0.14300000000000002,57.5,1,4,0.0,0
48571,9.2,0.27399999999999997,61.0,2,8,0.0,0
48572,3.3,0.151,53.7,1,4,0.0,0
48573,27.1,0.16899999999999998,24.6,1,5,0.0,0
48574,8.8,0.154,53.3,1,6,0.0,0
48575,5.0,0.105,60.9,0,12,0.0,0
48576,22.9,0.358,44.8,3,9,0.0,1
48577,23.8,0.13,55.1,1,8,0.0,0
48578,12.0,0.10099999999999999,47.3,0,4,0.0,0
48579,5.8,0.087,48.7,0,2,0.0,0
48580,50.0,0.485,78.4,5,9,0.0,1
48581,22.1,0.19,58.4,2,10,0.0,0
48582,18.6,0.174,83.2,1,14,0.0,1
48583,50.0,0.19899999999999998,79.9,2,11,0.0,1
48584,5.8,0.37,58.4,3,6,0.0,0
48585,7.0,0.061,86.1,0,4,0.0,0
48586,31.1,0.068,39.3,0,9,0.0,0
48587,13.1,0.258,61.8,2,13,0.0,0
48588,5.3,0.102,40.1,1,7,0.0,0
48589,12.4,0.221,52.9,1,8,0.0,0
48590,12.5,0.297,63.1,3,12,0.0,0
48591,50.0,0.38,63.5,4,12,0.0,1
48592,5.1,0.20199999999999999,40.0,1,6,0.0,0
48593,4.1,0.106,41.5,1,4,0.0,0
48594,37.2,0.39299999999999996,96.7,3,13,0.0,1
48595,10.8,0.33,86.4,3,11,0.0,1
48596,29.7,0.27699999999999997,83.1,3,11,0.0,1
48597,29.9,0.48200000000000004,65.8,4,14,0.0,1
48598,4.2,0.18100000000000002,52.4,1,3,0.0,0
48599,14.0,0.22,61.3,2,8,0.0,0
48600,17.6,0.455,61.9,5,4,0.0,1
48601,4.7,0.049,60.3,0,3,0.0,0
48602,38.4,0.157,83.7,1,9,0.0,1
48603,13.5,0.06,51.3,0,2,0.0,0
48604,9.2,0.068,55.6,0,5,0.0,0
48605,4.6,0.105,69.3,0,5,0.0,0
48606,22.4,0.313,73.1,3,6,0.0,1
48607,26.0,0.245,69.9,2,9,0.0,1
48608,1.9,0.07400000000000001,62.8,0,3,0.0,0
48609,7.6,0.16699999999999998,55.2,1,8,0.0,0
48610,5.9,0.14,34.6,1,5,0.0,0
48611,13.1,0.055999999999999994,40.7,0,2,0.0,0
48612,3.9,0.018000000000000002,41.4,0,8,0.0,0
48613,43.9,0.631,87.2,5,12,0.0,1
48614,7.3,0.168,71.9,1,8,0.0,0
48615,12.2,0.442,61.8,4,8,0.0,1
48616,6.9,0.218,54.1,2,8,0.0,0
48617,20.3,0.23600000000000002,68.4,2,9,0.0,1
48618,17.0,0.127,51.8,1,11,0.0,0
48619,23.5,0.177,57.6,1,8,0.0,0
48620,2.8,0.10300000000000001,51.4,0,7,0.0,0
48621,12.4,0.461,74.5,3,10,0.0,1
48622,5.2,0.113,58.3,1,5,0.0,0
48623,1.3,0.008,11.6,0,4,0.0,0
48624,4.3,0.07400000000000001,85.7,0,8,0.0,0
48625,20.3,0.271,71.7,2,14,0.0,1
48626,4.6,0.048,58.1,0,5,0.0,0
48627,23.9,0.275,65.6,2,7,0.0,1
48628,8.6,0.32899999999999996,68.1,3,8,0.0,0
48629,19.5,0.442,79.4,5,9,0.0,1
48630,6.5,0.207,71.9,1,12,0.0,0
48631,5.6,0.124,39.1,1,12,0.0,0
48632,50.0,0.249,71.1,2,11,0.0,1
48633,6.0,0.36700000000000005,68.7,3,8,0.0,0
48634,24.2,0.188,87.4,1,6,0.0,1
48635,4.6,0.25,52.4,2,4,0.0,0
48636,13.0,0.156,69.1,1,8,0.0,0
48637,12.2,0.138,40.7,1,3,0.0,0
48638,6.4,0.10800000000000001,56.8,0,1,0.0,0
48639,2.0,0.2,64.6,1,6,0.0,0
48640,46.8,0.36200000000000004,66.3,3,14,0.0,1
48641,23.5,0.27399999999999997,48.9,2,9,0.0,1
48642,40.1,0.306,92.9,3,7,0.0,1
48643,2.3,0.034,19.0,0,1,0.0,0
48644,14.1,0.11,54.4,1,7,0.0,0
48645,13.0,0.326,59.5,3,6,0.0,0
48646,1.8,0.040999999999999995,47.9,0,7,0.0,0
48647,13.0,0.051,62.0,0,9,0.0,0
48648,7.0,0.047,41.9,0,8,0.0,0
48649,6.3,0.191,71.9,1,5,0.0,0
48650,7.4,0.046,64.1,0,8,0.0,0
48651,35.1,0.16399999999999998,73.5,1,10,0.0,1
48652,5.3,0.06,34.7,0,7,0.0,0
48653,15.6,0.264,70.1,2,5,0.0,0
48654,17.4,0.521,75.1,4,13,0.0,1
48655,10.6,0.159,45.1,1,10,0.0,0
48656,27.2,0.42200000000000004,64.9,4,9,0.0,1
48657,6.7,0.040999999999999995,27.5,0,6,0.0,0
48658,50.0,0.45899999999999996,62.5,4,14,0.0,1
48659,8.3,0.245,41.9,2,9,0.0,0
48660,49.3,0.263,75.9,2,12,0.0,1
48661,38.8,0.308,81.7,3,6,0.0,1
48662,8.3,0.066,56.9,0,7,0.0,0
48663,50.0,0.485,83.6,5,12,0.0,1
48664,31.6,0.19399999999999998,49.2,2,5,0.0,1
48665,1.9,0.03,55.4,0,4,0.0,0
48666,9.4,0.14300000000000002,33.8,1,12,0.0,0
48667,4.3,0.065,51.1,0,8,0.0,0
48668,12.1,0.22,76.1,2,11,0.0,0
48669,29.4,0.162,29.5,1,11,0.0,0
48670,12.0,0.228,43.8,1,11,0.0,0
48671,23.4,0.243,86.2,2,8,0.0,1
48672,7.0,0.17800000000000002,69.6,1,10,0.0,0
48673,19.1,0.457,89.5,4,16,0.0,1
48674,12.3,0.326,73.7,3,7,0.0,1
48675,10.5,0.08900000000000001,60.6,1,7,0.0,0
48676,13.5,0.21899999999999997,59.4,2,7,0.0,0
48677,29.8,0.299,63.6,2,8,0.0,1
48678,5.2,0.147,69.3,1,4,0.0,0
48679,11.3,0.152,44.6,1,4,0.0,0
48680,50.0,0.45399999999999996,82.5,4,11,0.0,1
48681,3.9,0.10099999999999999,53.0,1,10,0.0,0
48682,3.5,0.019,27.1,0,1,0.0,0
48683,18.1,0.47100000000000003,91.1,3,5,0.0,1
48684,11.4,0.337,61.7,3,12,0.0,0
48685,21.3,0.261,67.7,2,13,0.0,1
48686,27.0,0.28,56.4,2,10,0.0,1
48687,37.8,0.38299999999999995,92.8,4,13,0.0,1
48688,5.6,0.125,55.5,1,14,0.0,0
48689,16.8,0.317,85.3,3,4,0.0,1
48690,5.8,0.085,38.2,0,5,0.0,0
48691,6.7,0.09699999999999999,55.8,1,4,0.0,0
48692,8.1,0.113,64.3,1,12,0.0,0
48693,6.9,0.245,42.7,2,9,0.0,0
48694,3.6,0.06,37.9,0,2,0.0,0
48695,5.9,0.276,56.6,2,6,0.0,0
48696,6.2,0.040999999999999995,35.7,0,7,0.0,0
48697,2.9,0.059000000000000004,45.2,0,7,0.0,0
48698,13.1,0.56,72.8,5,10,0.0,1
48699,4.3,0.17300000000000001,73.5,1,9,0.0,0
48700,40.0,0.321,71.6,3,7,0.0,1
48701,1.9,0.033,43.2,0,1,0.0,0
48702,31.9,0.33899999999999997,73.9,3,8,0.0,1
48703,18.0,0.107,42.6,1,13,0.0,0
48704,19.5,0.078,47.7,0,5,0.0,0
48705,14.3,0.18899999999999997,88.8,2,5,0.0,1
48706,37.7,0.353,34.4,3,14,0.0,1
48707,39.1,0.29600000000000004,54.2,2,9,0.0,1
48708,4.4,0.045,65.8,0,4,0.0,0
48709,5.1,0.113,65.8,1,7,0.0,0
48710,31.6,0.38,44.4,3,13,0.0,1
48711,32.9,0.34299999999999997,56.1,3,13,0.0,1
48712,7.9,0.16899999999999998,25.2,1,9,0.0,0
48713,50.0,0.5670000000000001,87.2,4,10,0.0,1
48714,19.1,0.258,51.5,2,9,0.0,0
48715,3.6,0.11800000000000001,33.6,1,5,0.0,0
48716,18.3,0.155,57.3,1,11,0.0,0
48717,18.3,0.145,45.5,1,10,0.0,0
48718,11.6,0.27899999999999997,72.6,3,7,0.0,0
48719,23.8,0.24600000000000002,77.7,2,14,0.0,1
48720,21.9,0.08,55.6,0,7,0.0,0
48721,7.5,0.287,58.7,2,8,0.0,0
48722,33.2,0.379,72.8,4,9,0.0,1
48723,11.0,0.526,71.7,4,9,0.0,1
48724,13.3,0.07200000000000001,56.1,0,7,0.0,0
48725,8.5,0.243,82.3,2,15,0.0,0
48726,14.6,0.171,73.4,1,12,0.0,0
48727,11.9,0.102,73.5,1,8,0.0,0
48728,8.2,0.255,64.3,2,5,0.0,0
48729,4.9,0.061,61.9,0,1,0.0,0
48730,4.4,0.22899999999999998,49.3,2,8,0.0,0
48731,12.4,0.43700000000000006,69.3,4,13,0.0,1
48732,3.4,0.013999999999999999,45.9,0,2,0.0,0
48733,10.9,0.27,50.6,2,9,0.0,0
48734,11.0,0.053,24.8,0,7,0.0,0
48735,46.4,0.389,69.7,3,13,0.0,1
48736,10.9,0.24,44.2,2,10,0.0,0
48737,2.6,0.061,39.3,0,7,0.0,0
48738,30.7,0.386,74.8,3,9,0.0,1
48739,8.3,0.23399999999999999,75.8,2,4,0.0,0
48740,21.8,0.12,58.4,1,8,0.0,0
48741,50.0,0.385,74.7,4,9,0.0,1
48742,2.7,0.038,78.4,0,4,0.0,0
48743,22.4,0.33799999999999997,53.0,3,7,0.0,1
48744,3.4,0.217,37.7,2,3,0.0,0
48745,28.9,0.418,64.7,3,10,0.0,1
48746,22.1,0.28300000000000003,73.6,2,9,0.0,1
48747,36.0,0.247,63.1,2,3,0.0,1
48748,7.8,0.124,90.3,1,11,0.0,0
48749,15.4,0.302,48.6,2,7,0.0,0
48750,9.8,0.145,34.6,1,8,0.0,0
48751,6.1,0.08800000000000001,68.9,1,12,0.0,0
48752,1.8,0.005,28.8,0,3,0.0,0
48753,21.8,0.115,41.1,1,8,0.0,0
48754,4.4,0.247,64.3,2,6,0.0,0
48755,2.9,0.145,32.1,1,7,0.0,0
48756,7.9,0.253,87.6,2,11,0.0,0
48757,4.7,0.214,47.1,1,7,0.0,0
48758,5.8,0.13699999999999998,68.4,1,11,0.0,0
48759,4.6,0.10300000000000001,44.0,1,4,0.0,0
48760,21.4,0.126,65.8,1,5,0.0,0
48761,26.8,0.18100000000000002,82.1,1,9,0.0,1
48762,50.0,0.475,77.7,4,16,0.0,1
48763,3.3,0.033,39.3,0,6,0.0,0
48764,8.1,0.21100000000000002,38.8,2,6,0.0,0
48765,35.0,0.626,88.6,5,8,0.0,1
48766,17.0,0.251,58.5,2,9,0.0,0
48767,17.5,0.157,39.2,1,6,0.0,0
48768,13.1,0.335,71.1,3,11,0.0,1
48769,28.0,0.345,82.9,3,10,0.0,1
48770,28.9,0.301,54.7,2,9,0.0,1
48771,2.1,0.077,16.2,0,4,0.0,0
48772,5.9,0.068,66.6,0,11,0.0,0
48773,21.8,0.688,81.2,7,13,0.0,1
48774,4.4,0.107,65.8,0,4,0.0,0
48775,17.3,0.313,71.2,3,8,0.0,1
48776,14.5,0.27,66.4,2,9,0.0,0
48777,9.5,0.187,63.4,2,5,0.0,0
48778,2.1,0.095,20.8,1,5,0.0,0
48779,11.8,0.358,79.0,3,3,0.0,1
48780,9.7,0.21100000000000002,83.8,1,12,0.0,0
48781,4.0,0.205,66.5,1,7,0.0,0
48782,15.2,0.218,78.4,2,13,0.0,1
48783,19.0,0.142,54.3,1,10,0.0,0
48784,40.0,0.415,81.1,4,7,0.0,1
