course_id,category,level,level_encoded,num_lectures,num_lessons,content_duration,lesson_type_variety,pct_video_lessons,offers_certificate,price,is_paid,rating,rating_count,quality_label
185324,DESIGN,BEGINNER,0,42,42,11.49,3,0.414,0,66.69,1,3.8,69,1
185325,PROGRAMMING,ADVANCED,2,6,7,1.88,1,0.517,0,10.95,1,3.8,63,0
185326,PHOTOGRAPHY,BEGINNER,0,4,4,0.76,2,0.334,0,9.99,1,3.7,61,0
185327,PROGRAMMING,BEGINNER,0,20,21,3.32,2,0.754,0,14.21,1,3.8,58,0
185328,PROGRAMMING,BEGINNER,0,34,35,9.23,2,0.64,1,0.0,0,3.9,115,1
185329,OTHER,BEGINNER,0,27,26,6.88,1,0.98,1,9.99,1,3.7,230,1
185330,MATH,ADVANCED,2,14,14,1.39,2,0.894,0,9.99,1,3.1,97,0
185331,PROGRAMMING,ADVANCED,2,24,23,4.55,4,0.777,0,17.1,1,3.7,75,1
185332,MARKETING,BEGINNER,0,59,58,19.97,2,0.488,0,10.05,1,4.1,24,1
185333,SCIENCE,BEGINNER,0,19,18,3.79,3,0.742,1,21.12,1,3.4,98,1
185334,MATH,ADVANCED,2,300,299,64.37,4,0.696,0,11.09,1,4.9,16,1
185335,MARKETING,BEGINNER,0,44,45,22.84,4,0.608,0,13.05,1,3.8,268,1
185336,DESIGN,ADVANCED,2,25,25,3.27,4,0.794,0,9.99,1,3.6,218,1
185337,LANGUAGE,ADVANCED,2,25,26,6.16,4,0.616,1,9.99,1,3.7,253,1
185338,PROGRAMMING,INTERMEDIATE,1,44,45,7.76,2,0.455,1,17.32,1,4.6,63,1
185339,BUSINESS,ADVANCED,2,4,4,1.04,3,0.753,0,9.99,1,3.4,77,0
185340,PHOTOGRAPHY,INTERMEDIATE,1,14,15,3.44,4,0.662,0,0.0,0,3.4,35,0
185341,PROGRAMMING,BEGINNER,0,38,37,15.04,1,0.943,1,50.5,1,4.4,593,1
185342,MUSIC,BEGINNER,0,36,37,5.09,4,0.489,0,14.35,1,3.5,19,1
185343,PHOTOGRAPHY,BEGINNER,0,59,59,6.32,4,0.716,1,9.99,1,4.2,44,1
185344,LANGUAGE,BEGINNER,0,41,40,13.13,2,0.721,1,29.38,1,4.1,12,1
185345,MUSIC,INTERMEDIATE,1,32,32,19.72,2,0.559,1,25.35,1,3.8,926,1
185346,MARKETING,INTERMEDIATE,1,54,55,17.5,2,0.531,0,41.42,1,4.0,27,1
185347,BUSINESS,INTERMEDIATE,1,43,43,16.4,4,0.932,0,12.81,1,3.8,78,1
185348,MATH,INTERMEDIATE,1,88,89,26.82,2,0.383,1,19.79,1,4.8,305,1
185349,MUSIC,BEGINNER,0,9,10,1.6,2,0.453,1,24.01,1,3.6,423,1
185350,SCIENCE,INTERMEDIATE,1,33,34,8.79,1,0.453,0,9.99,1,3.7,114,1
185351,PROGRAMMING,ADVANCED,2,21,22,4.85,4,0.566,1,13.6,1,3.4,255,1
185352,PROGRAMMING,ADVANCED,2,38,37,4.56,2,0.784,1,9.99,1,4.1,25,1
185353,MATH,BEGINNER,0,18,17,1.99,3,0.872,0,25.66,1,3.2,282,0
185354,DESIGN,BEGINNER,0,41,41,5.35,3,0.663,0,10.71,1,3.7,52,1
185355,BUSINESS,BEGINNER,0,24,25,13.75,1,0.49,1,29.84,1,3.5,636,1
185356,LANGUAGE,INTERMEDIATE,1,20,20,4.14,3,0.616,1,54.37,1,3.5,206,1
185357,MARKETING,ADVANCED,2,86,85,31.83,2,0.224,0,9.99,1,4.2,107,1
185358,SCIENCE,INTERMEDIATE,1,18,17,4.06,4,0.703,0,54.21,1,3.5,29,1
185359,BUSINESS,BEGINNER,0,11,11,4.29,1,0.862,1,9.99,1,3.3,34,0
185360,BUSINESS,ADVANCED,2,8,9,0.99,1,0.543,1,9.99,1,3.8,388,1
185361,SCIENCE,INTERMEDIATE,1,19,18,3.23,4,0.407,1,49.14,1,3.9,13,1
185362,LANGUAGE,INTERMEDIATE,1,10,11,2.82,2,0.847,0,39.26,1,3.7,82,0
185363,DESIGN,ADVANCED,2,11,12,3.28,1,0.775,1,13.22,1,3.6,5,1
185364,MATH,ADVANCED,2,5,5,1.86,4,0.522,0,0.0,0,3.4,55,0
185365,MARKETING,INTERMEDIATE,1,22,23,8.07,2,0.415,0,9.99,1,3.5,42,0
185366,MARKETING,BEGINNER,0,19,18,2.64,1,0.826,0,15.38,1,3.5,91,0
185367,BUSINESS,BEGINNER,0,74,75,33.47,1,0.969,1,22.92,1,4.6,215,1
185368,OTHER,ADVANCED,2,16,16,11.85,1,0.56,1,9.99,1,3.4,100,1
185369,MARKETING,BEGINNER,0,49,48,12.89,4,0.341,0,18.45,1,3.8,245,1
185370,BUSINESS,BEGINNER,0,4,4,1.61,1,0.55,0,13.72,1,3.3,23,0
185371,LANGUAGE,BEGINNER,0,55,56,14.09,2,0.1,1,18.98,1,4.0,82,1
185372,PROGRAMMING,ADVANCED,2,19,18,2.64,3,0.734,0,37.66,1,3.4,279,0
185373,MARKETING,INTERMEDIATE,1,16,17,4.66,4,0.963,0,36.73,1,3.6,474,1
185374,SCIENCE,INTERMEDIATE,1,68,68,9.8,1,0.56,1,9.99,1,4.6,69,1
185375,OTHER,INTERMEDIATE,1,35,34,9.1,3,0.539,1,18.24,1,3.8,73,1
185376,PROGRAMMING,INTERMEDIATE,1,4,3,0.74,1,0.653,0,27.41,1,3.4,26,0
185377,PROGRAMMING,BEGINNER,0,6,6,4.57,2,0.466,0,10.78,1,3.5,231,0
185378,PROGRAMMING,BEGINNER,0,32,31,11.26,1,0.398,0,12.52,1,3.7,135,1
185379,PROGRAMMING,BEGINNER,0,78,79,15.99,1,0.434,0,23.13,1,4.4,34,1
185380,OTHER,BEGINNER,0,27,27,3.96,4,0.905,0,43.8,1,3.5,140,1
185381,DESIGN,BEGINNER,0,47,48,8.0,2,0.664,1,9.99,1,4.4,48,1
185382,PHOTOGRAPHY,ADVANCED,2,12,12,3.3,3,0.484,1,9.99,1,3.8,36,1
185383,SCIENCE,BEGINNER,0,24,23,4.08,1,0.885,1,9.99,1,3.7,137,1
185384,PROGRAMMING,INTERMEDIATE,1,18,19,3.16,2,0.447,0,13.37,1,3.8,12,0
185385,DESIGN,BEGINNER,0,20,19,3.69,4,0.868,0,9.99,1,3.4,53,1
185386,PROGRAMMING,BEGINNER,0,18,18,2.87,2,0.703,1,39.45,1,3.6,598,1
185387,PROGRAMMING,ADVANCED,2,22,22,8.71,3,0.395,1,9.99,1,3.9,81,1
185388,SCIENCE,INTERMEDIATE,1,17,17,5.42,3,0.554,1,9.99,1,4.0,27,1
185389,OTHER,INTERMEDIATE,1,7,7,1.3,1,0.654,1,15.03,1,3.8,271,0
185390,MARKETING,ADVANCED,2,144,144,31.26,4,0.832,0,0.0,0,4.7,751,1
185391,MUSIC,INTERMEDIATE,1,16,15,4.49,3,0.328,1,9.99,1,3.7,120,1
185392,DESIGN,ADVANCED,2,60,59,32.83,2,0.698,0,28.95,1,3.4,210,1
185393,MATH,INTERMEDIATE,1,13,14,5.79,1,0.892,0,12.68,1,3.6,15,0
185394,MUSIC,INTERMEDIATE,1,15,16,3.78,1,0.973,0,9.99,1,3.3,123,0
185395,SCIENCE,INTERMEDIATE,1,5,6,1.07,2,0.76,1,49.22,1,3.9,25,1
185396,DESIGN,BEGINNER,0,8,8,3.71,2,0.307,0,18.36,1,3.5,151,0
185397,PROGRAMMING,BEGINNER,0,7,6,1.15,1,0.361,1,16.56,1,3.6,29,0
185398,PROGRAMMING,INTERMEDIATE,1,14,15,4.62,4,0.765,0,9.99,1,3.5,43,0
185399,PHOTOGRAPHY,BEGINNER,0,6,7,3.02,4,0.912,0,24.8,1,3.7,207,0
185400,PROGRAMMING,ADVANCED,2,34,33,5.32,1,0.783,0,13.93,1,3.6,138,1
185401,SCIENCE,ADVANCED,2,20,20,7.86,3,0.691,0,13.49,1,3.5,11,0
185402,PROGRAMMING,BEGINNER,0,63,62,17.72,1,0.568,1,9.99,1,4.7,247,1
185403,PROGRAMMING,BEGINNER,0,7,6,1.58,1,0.422,0,30.02,1,3.6,137,0
185404,DESIGN,ADVANCED,2,4,3,0.74,1,0.896,1,9.99,1,3.6,264,0
185405,MARKETING,ADVANCED,2,7,8,1.34,1,0.801,1,9.99,1,3.4,163,0
185406,PROGRAMMING,BEGINNER,0,22,21,3.84,1,0.725,0,17.65,1,4.0,25,0
185407,OTHER,BEGINNER,0,49,48,22.08,2,0.962,1,0.0,0,4.3,51,1
185408,PROGRAMMING,BEGINNER,0,34,33,8.49,4,0.402,0,12.75,1,3.9,280,1
185409,DESIGN,ADVANCED,2,30,29,5.37,4,0.872,0,44.88,1,3.5,506,1
185410,PHOTOGRAPHY,INTERMEDIATE,1,9,8,0.9,4,0.528,0,9.99,1,3.3,72,0
185411,BUSINESS,INTERMEDIATE,1,16,16,2.41,3,0.177,1,32.75,1,3.8,204,1
185412,MARKETING,ADVANCED,2,105,104,31.83,2,0.768,1,9.99,1,5.0,111,1
185413,PROGRAMMING,BEGINNER,0,53,53,14.67,1,0.501,0,13.39,1,3.7,54,1
185414,BUSINESS,ADVANCED,2,43,42,8.82,3,0.346,1,41.06,1,3.9,68,1
185415,PROGRAMMING,INTERMEDIATE,1,34,35,12.72,2,0.647,0,56.92,1,3.7,17,1
185416,PROGRAMMING,BEGINNER,0,300,300,64.44,3,0.149,0,0.0,0,5.0,82,1
185417,MARKETING,INTERMEDIATE,1,137,136,32.48,4,0.495,1,13.9,1,5.0,112,1
185418,LANGUAGE,INTERMEDIATE,1,60,59,5.1,1,0.768,1,15.12,1,4.4,847,1
185419,PROGRAMMING,BEGINNER,0,40,41,46.05,3,0.628,0,11.58,1,4.0,14,1
185420,BUSINESS,BEGINNER,0,80,80,18.45,2,0.461,1,22.3,1,4.8,12,1
185421,MUSIC,INTERMEDIATE,1,95,95,24.87,1,0.182,1,0.0,0,4.8,42,1
185422,PROGRAMMING,BEGINNER,0,36,37,5.06,3,0.293,0,12.84,1,4.0,20,1
185423,SCIENCE,BEGINNER,0,37,36,7.17,2,0.926,0,18.93,1,3.8,632,1
185424,PROGRAMMING,INTERMEDIATE,1,81,80,25.74,2,0.192,1,9.99,1,5.0,64,1
185425,MUSIC,INTERMEDIATE,1,11,11,3.93,3,0.484,0,39.6,1,3.6,351,0
185426,MARKETING,BEGINNER,0,24,24,8.81,3,0.913,0,11.26,1,3.3,60,1
185427,MARKETING,BEGINNER,0,116,116,69.86,1,0.691,0,20.35,1,4.6,39,1
185428,DESIGN,INTERMEDIATE,1,39,39,11.22,1,0.654,1,0.0,0,4.0,345,1
185429,BUSINESS,BEGINNER,0,56,55,37.28,1,0.611,1,9.99,1,4.1,329,1
185430,LANGUAGE,ADVANCED,2,9,9,3.22,4,0.655,1,22.82,1,3.7,118,1
185431,SCIENCE,INTERMEDIATE,1,5,4,0.76,4,0.559,0,12.42,1,3.6,81,0
185432,PROGRAMMING,ADVANCED,2,44,44,10.09,4,0.16,0,14.87,1,3.6,85,1
185433,BUSINESS,BEGINNER,0,17,16,3.86,1,0.957,1,31.29,1,3.7,14,1
185434,MARKETING,BEGINNER,0,17,18,2.73,4,0.777,1,13.07,1,3.7,65,1
185435,BUSINESS,BEGINNER,0,97,98,16.83,4,0.369,0,46.25,1,4.1,129,1
185436,PROGRAMMING,INTERMEDIATE,1,23,24,9.9,1,0.442,1,29.47,1,3.7,214,1
185437,MATH,INTERMEDIATE,1,18,18,3.5,3,0.587,0,21.17,1,3.4,33,0
185438,PHOTOGRAPHY,BEGINNER,0,85,84,11.35,2,0.479,1,0.0,0,4.7,40,1
185439,PROGRAMMING,ADVANCED,2,35,35,32.33,4,0.799,0,9.99,1,3.7,105,1
185440,LANGUAGE,BEGINNER,0,53,53,18.18,2,0.47,0,26.18,1,3.7,36,1
185441,PROGRAMMING,ADVANCED,2,17,18,6.37,2,0.568,1,10.85,1,3.4,94,1
185442,PROGRAMMING,INTERMEDIATE,1,160,161,113.17,2,0.817,0,9.99,1,5.0,77,1
185443,MARKETING,BEGINNER,0,10,9,3.93,4,0.741,0,9.99,1,3.6,16952,0
185444,DESIGN,ADVANCED,2,8,9,2.85,3,0.695,1,0.0,0,3.7,109,1
185445,PROGRAMMING,INTERMEDIATE,1,4,4,1.56,1,0.877,0,15.24,1,3.4,69,0
185446,LANGUAGE,ADVANCED,2,7,8,1.53,3,0.634,0,9.99,1,3.4,3,0
185447,BUSINESS,INTERMEDIATE,1,30,31,9.02,1,0.866,1,9.99,1,4.1,84,1
185448,SCIENCE,ADVANCED,2,6,7,4.26,3,0.557,1,9.99,1,3.7,2329,1
185449,SCIENCE,INTERMEDIATE,1,78,79,13.58,1,0.77,1,22.54,1,5.0,30,1
185450,DESIGN,BEGINNER,0,6,6,1.23,2,0.725,0,50.62,1,3.5,118,0
185451,SCIENCE,INTERMEDIATE,1,37,36,7.3,3,0.674,1,27.64,1,4.1,27,1
185452,PROGRAMMING,BEGINNER,0,18,17,2.1,1,0.633,0,17.96,1,3.5,585,0
185453,OTHER,BEGINNER,0,55,55,18.5,3,0.515,1,37.72,1,4.3,59,1
185454,BUSINESS,INTERMEDIATE,1,12,11,0.91,2,0.869,1,12.28,1,3.3,258,1
185455,PROGRAMMING,INTERMEDIATE,1,9,10,2.09,2,0.76,1,17.34,1,3.7,83,1
185456,BUSINESS,INTERMEDIATE,1,42,43,6.32,1,0.756,0,30.56,1,3.6,64,1
185457,BUSINESS,BEGINNER,0,10,10,7.09,3,0.112,0,15.9,1,3.4,207,0
185458,PROGRAMMING,INTERMEDIATE,1,18,17,4.5,2,0.767,0,10.85,1,3.6,174,0
185459,MATH,ADVANCED,2,75,74,18.59,1,0.955,1,15.15,1,4.8,40,1
185460,MARKETING,ADVANCED,2,11,11,2.35,4,0.859,1,84.22,1,3.8,960,1
185461,MARKETING,BEGINNER,0,20,20,6.28,1,0.583,0,9.99,1,3.2,1950,0
185462,OTHER,INTERMEDIATE,1,14,13,3.87,3,0.647,0,9.99,1,3.5,245,0
185463,PROGRAMMING,BEGINNER,0,190,189,98.17,2,0.338,1,0.0,0,4.9,73,1
185464,DESIGN,ADVANCED,2,60,61,19.39,3,0.1,0,9.99,1,3.6,99,1
185465,OTHER,ADVANCED,2,72,71,54.45,4,0.312,0,19.9,1,4.0,420,1
185466,PROGRAMMING,BEGINNER,0,10,9,2.63,3,0.465,0,17.52,1,3.4,99,0
185467,SCIENCE,BEGINNER,0,19,20,3.7,4,0.517,1,9.99,1,3.6,93,1
185468,DESIGN,ADVANCED,2,43,43,10.15,2,0.962,1,9.99,1,4.1,8,1
185469,BUSINESS,INTERMEDIATE,1,4,4,2.52,3,0.892,1,18.29,1,3.9,68,1
185470,MARKETING,ADVANCED,2,8,7,1.12,3,0.487,0,85.44,1,3.6,8,0
185471,PROGRAMMING,ADVANCED,2,15,14,4.64,1,0.857,0,9.99,1,3.5,29,0
185472,DESIGN,INTERMEDIATE,1,5,4,0.75,2,0.335,1,12.74,1,3.5,46,0
185473,MARKETING,INTERMEDIATE,1,29,29,12.5,1,0.423,0,36.28,1,3.5,211,0
185474,MATH,BEGINNER,0,91,90,23.18,4,0.367,1,11.41,1,4.6,38,1
185475,DESIGN,INTERMEDIATE,1,66,66,7.6,4,0.73,0,9.99,1,4.1,24,1
185476,BUSINESS,BEGINNER,0,31,32,7.73,1,0.892,1,19.23,1,3.8,148,1
185477,PROGRAMMING,INTERMEDIATE,1,65,66,30.25,4,0.499,1,32.03,1,4.6,335,1
185478,BUSINESS,ADVANCED,2,32,31,8.45,4,0.406,0,137.55,1,3.5,21,1
185479,BUSINESS,INTERMEDIATE,1,33,34,12.89,2,0.931,1,9.99,1,3.8,81,1
185480,OTHER,ADVANCED,2,29,29,8.03,4,0.685,0,17.93,1,3.6,43,1
185481,MARKETING,ADVANCED,2,14,14,2.86,3,0.344,1,11.93,1,3.5,50,1
185482,MARKETING,INTERMEDIATE,1,68,68,19.17,1,0.814,1,12.29,1,4.4,250,1
185483,BUSINESS,ADVANCED,2,22,21,7.73,4,0.535,1,10.95,1,3.8,174,1
185484,PROGRAMMING,ADVANCED,2,32,31,8.76,4,0.434,0,17.11,1,3.8,50,1
185485,BUSINESS,INTERMEDIATE,1,25,25,4.93,2,0.739,1,9.99,1,3.9,374,1
185486,PROGRAMMING,INTERMEDIATE,1,9,9,3.17,3,0.814,0,36.53,1,3.6,263,0
185487,DESIGN,BEGINNER,0,14,13,2.58,2,0.74,0,15.35,1,3.4,51,0
185488,DESIGN,INTERMEDIATE,1,36,36,8.84,1,0.836,0,21.82,1,3.6,119,1
185489,OTHER,INTERMEDIATE,1,12,13,5.62,4,0.726,0,9.99,1,3.4,37,0
185490,BUSINESS,BEGINNER,0,36,35,3.45,1,0.971,1,0.0,0,3.7,142,1
185491,OTHER,BEGINNER,0,16,17,2.98,1,0.661,1,9.99,1,3.6,81,1
185492,PROGRAMMING,BEGINNER,0,37,37,24.34,2,0.857,1,9.99,1,3.9,26,1
185493,LANGUAGE,BEGINNER,0,7,8,0.77,4,0.54,1,9.99,1,3.5,64,1
185494,PROGRAMMING,BEGINNER,0,91,91,32.16,1,0.347,0,0.0,0,4.5,167,1
185495,PROGRAMMING,INTERMEDIATE,1,13,13,1.8,1,0.401,0,0.0,0,3.4,233,0
185496,OTHER,ADVANCED,2,49,48,8.2,3,0.324,0,11.96,1,3.9,37,1
185497,BUSINESS,INTERMEDIATE,1,20,19,2.55,2,0.744,1,35.08,1,3.7,72,1
185498,BUSINESS,ADVANCED,2,117,118,73.48,2,0.59,0,14.66,1,4.5,85,1
185499,BUSINESS,INTERMEDIATE,1,20,21,3.19,2,0.765,1,19.95,1,3.8,217,1
185500,PROGRAMMING,BEGINNER,0,8,7,1.68,1,0.877,0,16.08,1,3.6,37,0
185501,LANGUAGE,BEGINNER,0,11,10,3.87,3,0.924,0,28.03,1,3.3,244,0
185502,DESIGN,INTERMEDIATE,1,6,7,2.46,3,0.555,1,16.01,1,3.6,560,1
185503,MATH,BEGINNER,0,27,28,3.04,4,0.83,1,9.99,1,3.5,95,1
185504,MARKETING,BEGINNER,0,9,9,1.9,4,0.693,1,15.05,1,3.6,25,1
185505,MUSIC,ADVANCED,2,12,13,5.95,4,0.738,0,20.95,1,3.5,77,0
185506,MARKETING,INTERMEDIATE,1,24,23,2.33,3,0.178,0,20.3,1,3.5,533,1
185507,PROGRAMMING,BEGINNER,0,12,13,6.63,4,0.918,1,56.89,1,3.9,128,1
185508,BUSINESS,ADVANCED,2,12,12,2.0,1,0.443,0,9.99,1,3.4,236,0
185509,PHOTOGRAPHY,BEGINNER,0,113,113,27.09,4,0.895,0,41.48,1,4.3,114,1
185510,DESIGN,BEGINNER,0,39,39,13.17,4,0.138,0,48.55,1,3.9,12,1
185511,MATH,ADVANCED,2,6,7,2.56,4,0.596,0,0.0,0,3.3,52,0
185512,PROGRAMMING,INTERMEDIATE,1,112,112,15.19,1,0.596,0,0.0,0,4.6,229,1
185513,DESIGN,BEGINNER,0,6,5,1.79,2,0.434,0,36.33,1,3.6,205,0
185514,PROGRAMMING,INTERMEDIATE,1,28,29,3.77,3,0.631,0,9.99,1,3.6,32,1
185515,LANGUAGE,INTERMEDIATE,1,5,5,0.55,2,0.721,0,9.99,1,3.4,395,0
185516,MUSIC,BEGINNER,0,28,28,13.66,3,0.401,1,53.68,1,3.7,241,1
185517,BUSINESS,INTERMEDIATE,1,32,33,8.43,4,0.719,0,22.19,1,3.7,62,1
185518,BUSINESS,ADVANCED,2,122,121,45.02,1,0.816,1,16.94,1,5.0,47,1
185519,PROGRAMMING,INTERMEDIATE,1,41,41,6.92,3,0.615,0,9.99,1,3.8,587,1
185520,DESIGN,BEGINNER,0,7,7,4.54,4,0.675,0,0.0,0,3.4,392,0
185521,SCIENCE,BEGINNER,0,11,12,3.6,3,0.995,0,9.99,1,3.3,24,0
185522,PROGRAMMING,BEGINNER,0,38,37,7.13,1,0.639,1,9.99,1,4.3,309,1
185523,PROGRAMMING,BEGINNER,0,126,125,27.5,2,0.581,1,38.68,1,4.9,19,1
185524,PROGRAMMING,BEGINNER,0,20,19,8.93,2,0.889,0,9.99,1,3.6,37,0
185525,PHOTOGRAPHY,INTERMEDIATE,1,19,19,7.35,2,0.935,1,0.0,0,3.7,264,1
185526,PROGRAMMING,ADVANCED,2,26,27,18.53,3,0.713,0,9.99,1,3.3,32,1
185527,DESIGN,INTERMEDIATE,1,89,90,11.12,3,0.717,1,28.18,1,4.9,68,1
185528,MARKETING,INTERMEDIATE,1,76,77,21.97,4,0.487,0,9.99,1,4.4,601,1
185529,DESIGN,INTERMEDIATE,1,37,37,15.45,3,0.253,0,9.99,1,3.7,154,1
185530,BUSINESS,INTERMEDIATE,1,10,10,4.04,1,0.543,0,35.04,1,3.1,71,0
185531,MUSIC,BEGINNER,0,11,11,3.17,1,0.394,0,13.68,1,3.3,178,0
185532,PROGRAMMING,INTERMEDIATE,1,24,24,4.19,1,0.836,0,17.57,1,3.7,241,0
185533,MARKETING,BEGINNER,0,51,52,22.89,2,0.638,0,9.99,1,3.8,12,1
185534,PROGRAMMING,INTERMEDIATE,1,27,26,5.27,2,0.535,1,104.85,1,4.0,112,1
185535,PROGRAMMING,BEGINNER,0,30,29,6.31,2,0.382,0,19.4,1,3.7,27,1
185536,BUSINESS,BEGINNER,0,45,46,4.04,3,0.499,0,9.99,1,3.6,185,1
185537,PROGRAMMING,INTERMEDIATE,1,46,47,8.01,4,0.392,0,9.99,1,4.0,18,1
185538,BUSINESS,ADVANCED,2,83,83,42.51,3,0.166,1,20.01,1,4.9,135,1
185539,PROGRAMMING,ADVANCED,2,20,19,5.88,2,0.601,0,86.94,1,3.5,94,0
185540,MARKETING,INTERMEDIATE,1,30,30,9.94,2,0.901,1,17.44,1,3.6,17,1
185541,OTHER,BEGINNER,0,229,229,29.34,3,0.689,0,0.0,0,4.5,162,1
185542,DESIGN,BEGINNER,0,17,18,1.71,3,0.733,0,30.56,1,3.3,16,0
185543,BUSINESS,BEGINNER,0,6,5,0.98,1,0.442,1,10.38,1,3.7,183,0
185544,PHOTOGRAPHY,BEGINNER,0,5,4,1.32,3,0.698,1,42.54,1,3.6,306,1
185545,MARKETING,BEGINNER,0,35,35,7.89,4,0.663,0,25.11,1,3.9,245,1
185546,BUSINESS,INTERMEDIATE,1,21,20,5.32,4,0.539,1,9.99,1,3.3,95,1
185547,PROGRAMMING,INTERMEDIATE,1,11,12,3.09,4,0.547,0,11.91,1,3.6,32,0
185548,MARKETING,BEGINNER,0,48,47,17.56,1,0.656,0,9.99,1,4.1,81,1
185549,MARKETING,BEGINNER,0,43,44,9.94,2,0.885,1,24.03,1,3.9,128,1
185550,DESIGN,ADVANCED,2,57,57,6.11,1,0.383,0,14.89,1,4.1,70,1
185551,PROGRAMMING,INTERMEDIATE,1,69,68,13.97,1,0.621,0,9.99,1,4.0,83,1
185552,PROGRAMMING,BEGINNER,0,10,10,7.17,4,0.627,0,9.99,1,3.8,135,0
185553,PROGRAMMING,BEGINNER,0,88,88,29.02,2,0.384,0,9.99,1,4.4,105,1
185554,LANGUAGE,ADVANCED,2,36,35,10.12,3,0.441,1,0.0,0,4.1,21,1
185555,MATH,INTERMEDIATE,1,55,56,16.54,3,0.559,1,19.47,1,4.1,867,1
185556,BUSINESS,BEGINNER,0,5,4,2.16,3,0.885,0,20.24,1,3.6,30,0
185557,SCIENCE,INTERMEDIATE,1,107,106,60.11,2,0.869,0,19.72,1,4.7,77,1
185558,MARKETING,BEGINNER,0,73,74,22.53,1,0.53,0,12.55,1,4.0,91,1
185559,DESIGN,BEGINNER,0,46,45,30.62,4,0.736,0,49.95,1,3.6,127,1
185560,PROGRAMMING,INTERMEDIATE,1,14,13,4.76,4,0.791,0,26.03,1,3.5,67,0
185561,OTHER,INTERMEDIATE,1,28,29,4.35,3,0.527,0,30.8,1,3.2,66,1
185562,OTHER,BEGINNER,0,107,106,43.26,1,0.702,0,0.0,0,4.1,186,1
185563,PROGRAMMING,BEGINNER,0,5,4,1.18,1,0.38,0,0.0,0,3.4,126,0
185564,LANGUAGE,BEGINNER,0,10,11,2.86,3,0.857,0,22.33,1,3.5,46,0
185565,SCIENCE,INTERMEDIATE,1,62,63,20.09,1,0.954,0,9.99,1,4.2,20,1
185566,SCIENCE,BEGINNER,0,52,53,14.9,2,0.525,0,18.99,1,3.7,95,1
185567,PHOTOGRAPHY,ADVANCED,2,56,55,23.93,2,0.584,0,10.99,1,4.1,3,1
185568,PHOTOGRAPHY,INTERMEDIATE,1,36,35,14.86,2,0.242,0,102.16,1,3.2,76,1
185569,DESIGN,BEGINNER,0,9,8,2.54,3,0.784,1,0.0,0,3.6,411,1
185570,LANGUAGE,BEGINNER,0,65,66,11.53,1,0.253,0,20.37,1,4.2,153,1
185571,BUSINESS,BEGINNER,0,11,12,2.95,4,0.893,0,9.99,1,3.3,391,0
185572,LANGUAGE,INTERMEDIATE,1,75,75,30.63,3,0.315,1,0.0,0,4.7,169,1
185573,MARKETING,ADVANCED,2,22,23,5.02,2,0.975,1,11.2,1,3.5,185,1
185574,BUSINESS,BEGINNER,0,37,38,7.43,4,0.43,0,9.99,1,3.8,346,1
185575,MARKETING,INTERMEDIATE,1,31,30,3.37,1,0.369,1,9.99,1,4.1,211,1
185576,MATH,INTERMEDIATE,1,210,211,84.57,3,0.942,0,16.82,1,4.6,104,1
185577,PROGRAMMING,BEGINNER,0,47,47,13.11,1,0.565,0,12.74,1,3.7,24,1
185578,MATH,INTERMEDIATE,1,79,78,11.43,2,0.82,1,41.49,1,4.5,85,1
185579,MARKETING,BEGINNER,0,25,26,5.37,3,0.709,1,59.76,1,3.4,132,1
185580,BUSINESS,INTERMEDIATE,1,17,16,3.21,4,0.354,1,33.74,1,3.7,472,1
185581,BUSINESS,ADVANCED,2,103,104,36.98,4,0.9,0,10.11,1,4.4,80,1
185582,LANGUAGE,INTERMEDIATE,1,71,70,12.28,3,0.796,1,22.81,1,4.3,510,1
185583,PROGRAMMING,BEGINNER,0,67,67,17.57,4,0.582,1,9.99,1,4.6,50,1
185584,PHOTOGRAPHY,BEGINNER,0,33,33,8.71,1,0.871,1,14.15,1,4.1,27,1
185585,OTHER,INTERMEDIATE,1,74,74,46.86,2,0.411,0,27.02,1,4.1,27,1
185586,MARKETING,ADVANCED,2,16,16,4.27,4,0.695,0,75.11,1,3.7,128,1
185587,DESIGN,INTERMEDIATE,1,16,16,6.37,1,0.681,0,0.0,0,3.2,14,0
185588,SCIENCE,INTERMEDIATE,1,59,59,15.98,3,0.642,1,13.62,1,4.5,1414,1
185589,PROGRAMMING,INTERMEDIATE,1,32,32,6.78,3,0.758,0,31.77,1,3.8,64,1
185590,SCIENCE,INTERMEDIATE,1,12,12,1.37,2,0.142,1,30.53,1,3.7,285,1
185591,LANGUAGE,BEGINNER,0,23,23,11.69,4,0.125,1,14.03,1,3.7,261,1
185592,PROGRAMMING,INTERMEDIATE,1,9,10,3.16,2,0.895,0,9.99,1,3.6,110,0
185593,DESIGN,ADVANCED,2,24,25,9.42,3,0.174,0,9.99,1,3.7,100,1
185594,PHOTOGRAPHY,INTERMEDIATE,1,69,68,25.2,4,0.689,0,12.3,1,4.1,169,1
185595,PROGRAMMING,BEGINNER,0,26,25,2.74,4,0.801,1,17.2,1,3.8,182,1
185596,PROGRAMMING,BEGINNER,0,17,17,11.0,3,0.331,1,14.98,1,3.9,50,1
185597,PHOTOGRAPHY,BEGINNER,0,16,16,7.73,2,0.701,0,29.63,1,3.6,213,0
185598,PROGRAMMING,INTERMEDIATE,1,65,65,21.96,4,0.883,1,35.37,1,5.0,85,1
185599,PROGRAMMING,INTERMEDIATE,1,36,37,3.73,3,0.661,1,9.99,1,4.1,783,1
